Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,Lag1,RSI,MACD,BB_%B,Target
1981-03-20,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0887211561203002,14604800,0.009803319699994706,0.11104900091886516,-0.009708147625130836,52.0194390426212,0.0016884668119509548,0.679164860651729,1
1981-03-23,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,0.0921672061085701,22019200,0.038841275445023804,0.11428560018539424,0.009803319699994706,56.461189117545636,0.0021496831135479327,0.8112430233655276,0
1981-03-24,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0917365327477455,28156800,-0.00467255346970763,0.11640620082616801,0.038841275445023804,55.766395138454115,0.0023293453594564017,0.7640250752247998,0
1981-03-25,0.117746002972126,0.117746002972126,0.1166289970278739,0.1166289970278739,0.0900131165981292,7056000,-0.018786542394631622,0.11674100011587138,-0.00467255346970763,52.957861034148536,0.0022109125291276594,0.6785483510772791,0
1981-03-26,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0882904902100563,12275200,-0.01913760975934098,0.11685259938240047,-0.018786542394631622,50.23454156663054,0.0019068729974835042,0.6029715632709381,0
1981-03-27,0.1110489964485168,0.1110489964485168,0.1104910001158714,0.1104910001158714,0.0852759331464767,12252800,-0.0341442239713744,0.11595979928970332,-0.01913760975934098,45.79620750497512,0.0013912603440390373,0.483553917366354,0
1981-03-30,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,0.0852759331464767,9900800,0.0,0.11417399942874903,-0.0341442239713744,45.79620750497512,0.0010161676432723357,0.4980028388629668,0
1981-03-31,0.1104910001158714,0.1104910001158714,0.109375,0.109375,0.0844145566225051,15993600,-0.010100371203998981,0.11227659881114956,0.0,44.493590527143915,0.0006752765338819294,0.4713363136255232,0
1981-04-01,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0835532546043396,34070400,-0.0102034296308251,0.11060259938240047,-0.010100371203998981,43.17118140405087,0.0003721533028062346,0.4436616394703727,1
1981-04-02,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,0.0908752158284187,31404800,0.08763246564397975,0.11127240061759947,-0.0102034296308251,55.32653303387913,0.00078440314809933,0.7893892707676866,1
1981-04-03,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0913058817386627,16486400,0.004738983222874138,0.11283500045537946,0.08763246564397975,55.92369354212739,0.0010518079956983529,0.7948825911262982,0
1981-04-06,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0895824804902076,22803200,-0.018875089791261512,0.11395100057125088,0.004738983222874138,52.87752232852751,0.001033896940761487,0.6949825767847531,0
1981-04-07,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0887211561203002,10684800,-0.009614805672277349,0.1150670006871223,-0.018875089791261512,51.37146708788351,0.0009070221067892222,0.6360438555010077,1
1981-04-08,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,0.0930285528302192,21952000,0.04854942307015486,0.11752240061759944,-0.009614805672277349,57.838670057548356,0.001143821424120971,0.8323451612399915,1
1981-04-09,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.094751164317131,12499200,0.018517291434305028,0.11852679997682565,0.04854942307015486,60.122780851946736,0.001379818967262986,0.8971514313448159,1
1981-04-10,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.09604312479496,33465600,0.013635506827978983,0.11975440084934227,0.018517291434305028,61.794545540243966,0.00156418768379353,0.959146157853392,0
1981-04-13,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.09604312479496,16060800,0.0,0.12142860144376748,0.013635506827978983,61.794545540243966,0.001596135421049138,0.9362870258010082,0
1981-04-14,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.09604312479496,6652800,0.0,0.12332600206136697,0.0,61.794545540243966,0.0015272359727126481,0.8948555952644482,0
1981-04-15,0.1188620030879974,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0913058817386627,34048000,-0.049324216757153705,0.1228796020150184,0.0,51.84156482807608,0.0010035453064818564,0.5704883836071275,0
1981-04-16,0.1121649965643882,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0861371979117393,23878400,-0.05660839119881289,0.12064740210771555,-0.049324216757153705,43.59173637825092,0.0001842920264696964,0.23621756469627722,1
1981-04-20,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0887211561203002,35347200,0.02999812144993097,0.11875000149011608,-0.05660839119881289,48.04316526817585,-0.0001366392059027506,0.40547350323551135,1
1981-04-21,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.094751164317131,28537600,0.0679657183204172,0.11841520071029658,0.02999812144993097,56.64205478925385,0.000156849135986678,0.7839690367678742,1
1981-04-22,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,0.0981964394450187,18995200,0.036361270623551434,0.11897320002317424,0.0679657183204172,60.649277913907824,0.0006059758541973803,0.9427871972814622,1
1981-04-23,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,0.1007803231477737,58016000,0.026314078934038587,0.12142839878797526,0.036361270623551434,63.382696672809566,0.0010565075895127276,0.9998902996599884,0
1981-04-24,0.1305799931287765,0.1305799931287765,0.1294640004634857,0.1294640004634857,0.0999190583825111,35056000,-0.008546429192948568,0.12499979883432384,0.026314078934038587,61.840679490231615,0.001197013219886577,0.8991640788435861,0
1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.0990577265620231,38528000,-0.008620215368416284,0.12767839729785915,-0.008546429192948568,60.261792563639574,0.0011331057703518272,0.8228058971114024,0
1981-04-28,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0973351299762725,32188800,-0.017390223106437563,0.1283479958772659,-0.008620215368416284,57.12069080085651,0.000870623674585575,0.7167763502476329,0
1981-04-29,0.125,0.125,0.1244420036673545,0.1244420036673545,0.09604312479496,13641600,-0.013273407777703805,0.12778999656438822,-0.017390223106437563,54.8130562859873,0.0005310652286448607,0.6325125013236473,1
1981-04-30,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0977657511830329,12611200,0.017936008063070163,0.1270087972283363,-0.013273407777703805,57.29060317597554,0.00040905726143869144,0.7128355704306781,0
1981-05-01,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0977657511830329,16553600,0.0,0.12645079642534252,0.017936008063070163,57.29060317597555,0.0002864286897054733,0.6922502440051851,0
1981-05-04,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0973351299762725,14448000,-0.004405038120454119,0.12600439637899394,0.0,56.39409090345536,0.00013357620067287615,0.6482268046668234,0
1981-05-05,0.1261159926652908,0.1261159926652908,0.125558003783226,0.125558003783226,0.0969044491648674,17539200,-0.004424410182027327,0.12589279860258099,-0.004405038120454119,55.45949930112721,-3.051077036027132e-05,0.6029744012692159,0
1981-05-06,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,0.094320498406887,18950400,-0.02666496954980735,0.1254463985562324,-0.004424410182027327,50.09502126221868,-0.00037102006043938495,0.4081085606869456,1
1981-05-07,0.1238839998841285,0.1244420036673545,0.1238839998841285,0.1238839998841285,0.0956124812364578,9363200,0.013697703964133945,0.12488839924335478,-0.02666496954980735,52.56559978716058,-0.00048291964958110034,0.4906826695463602,1
1981-05-08,0.125,0.125558003783226,0.125,0.125,0.096473790705204,7907200,0.009008428182132544,0.12455359995365141,0.013697703964133945,54.19367559296993,-0.0004801744965152663,0.5466779733781251,0
1981-05-11,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,0.094320498406887,11939200,-0.022319972515106423,0.12377240210771559,0.009008428182132544,49.60941374615497,-0.00065389331373818,0.39776899966560264,0
1981-05-12,0.1222100034356117,0.1238839998841285,0.1222100034356117,0.1222100034356117,0.094320498406887,4256000,0.0,0.12310280203819272,-0.022319972515106423,49.60941374615497,-0.0007495682834777443,0.40431712319804936,0
1981-05-13,0.1222100034356117,0.1233260035514831,0.1216519996523857,0.1216519996523857,0.0938898399472236,4905600,-0.0045659419649717314,0.1229912012815475,0.0,48.65475330832212,-0.0008252135216729605,0.38182880533302993,0
1981-05-14,0.1210940033197403,0.1210940033197403,0.1199780032038688,0.1199780032038688,0.092597872018814,4928000,-0.013760533762702254,0.12221000194549558,-0.0045659419649717314,45.80689883210027,-0.0009536782799896119,0.28092483462097617,1
1981-05-15,0.1227679997682571,0.1244420036673545,0.1227679997682571,0.1227679997682571,0.094751164317131,4905600,0.02325423402527793,0.12176360189914699,-0.013760533762702254,50.95901366589621,-0.000821459724233973,0.3796030431553105,1
1981-05-18,0.125,0.1261159926652908,0.125,0.125,0.096473790705204,4166400,0.01818063531177616,0.12232160121202465,0.02325423402527793,54.67168382268456,-0.0005665187821588631,0.5051473330519358,0
1981-05-19,0.1233260035514831,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.094751164317131,25424000,-0.017856001853943204,0.12243320047855374,0.01818063531177616,50.55036554980947,-0.0005316131212810792,0.2992567600860627,1
1981-05-20,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0977657511830329,13283200,0.03181608145146009,0.12343759983777995,-0.017856001853943204,56.701669335230875,-0.00024352684700634504,0.6633988885282175,1
1981-05-21,0.1339289993047714,0.1344870030879974,0.1339289993047714,0.1339289993047714,0.1033651158213615,32211200,0.05727302413801394,0.1262277990579605,0.03181608145146009,65.32875209898185,0.00040242696949220006,1.2114147737265932,1
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.1081023141741752,31427200,0.04583023052412161,0.12968759834766386,0.05727302413801394,70.65582330531595,0.0011666213396626162,1.31519492783609,0
1981-05-26,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,0.1076717227697372,85344000,-0.003983728480914328,0.13258939981460566,0.04583023052412161,69.60877532072027,0.0015348851301687553,1.123311553086547,1
1981-05-27,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.1137008517980575,149497600,0.05599633679406013,0.13749999999999996,-0.003983728480914328,75.15898054634494,0.0021663367065959654,1.2112815646522472,0
1981-05-28,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.1137008517980575,73987200,0.0,0.1416294008493423,0.05599633679406013,75.15898054634494,0.0024261668677965963,1.0729419440392265,1
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1141316145658493,59382400,0.0037876730445272067,0.14441940188407892,0.0,75.5291953119828,0.002469531971829356,0.9969373821016433,0
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1141316145658493,51251200,0.0,0.14598180353641504,0.0037876730445272067,75.5291953119828,0.002333708640497861,0.9311563117974564,0
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.1085330247879028,40432000,-0.04905364695981218,0.14620500206947323,0.0,61.67181610559292,0.0016244409396124655,0.729158637363661,0
1981-06-03,0.140625,0.1417409926652908,0.140625,0.140625,0.1085330247879028,39446400,0.0,0.14486580193042756,-0.04905364695981218,61.67181610559292,0.0010521615918898022,0.7085814292434044,1
1981-06-04,0.1434150040149688,0.1439729928970337,0.1434150040149688,0.1434150040149688,0.110686294734478,56067200,0.019840028550889066,0.14408460259437558,0.0,64.57128232300929,0.000771397168257441,0.7495395403652341,0
1981-06-05,0.1417409926652908,0.1417409926652908,0.141183003783226,0.141183003783226,0.108963631093502,57680000,-0.015563226784205964,0.14274540245532988,0.019840028550889066,60.62041191216351,0.00036581603759873026,0.6764064744946107,0
1981-06-08,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,0.1050877422094345,93497600,-0.03557088397426833,0.14040180146694178,-0.015563226784205964,52.793328820841396,-0.00027562186088635806,0.5420365021177113,1
1981-06-09,0.1389510035514831,0.1395090073347091,0.1389510035514831,0.1389510035514831,0.107241041958332,119593600,0.02049047836359863,0.14006700217723841,-0.03557088397426833,56.17850073649211,-0.0005320926626173946,0.5936071680064937,1
1981-06-10,0.140625,0.1422989964485168,0.140625,0.140625,0.1085330247879028,25222400,0.0120473865300057,0.14006700217723841,0.02049047836359863,58.11906533823903,-0.0006038371718147632,0.6179493964481749,1
1981-06-11,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,0.1132702454924583,38976000,0.0436479780409067,0.14073660075664515,0.0120473865300057,64.35249213066189,-0.00026977950595182595,0.7585771069018113,0
1981-06-12,0.1456470042467117,0.1456470042467117,0.1450890004634857,0.1450890004634857,0.1119782850146293,25804800,-0.011406120641707318,0.1415178000926971,0.0436479780409067,61.657194034490594,-0.0001968130372669019,0.6947105008898766,0
1981-06-15,0.1450890004634857,0.1450890004634857,0.1445309966802597,0.1445309966802597,0.1115475967526435,143763200,-0.0038459413287253996,0.1431917995214462,-0.011406120641707318,60.7438983841972,-0.00021964987419631488,0.6597122782102862,0
1981-06-16,0.1422989964485168,0.1422989964485168,0.1417409926652908,0.1417409926652908,0.109394297003746,37251200,-0.01930384539685359,0.14374979734420773,-0.0038459413287253996,56.25690110225127,-0.00044327763627485285,0.5414935932314474,0
1981-06-17,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,0.1076717227697372,27574400,-0.015746928877888755,0.14352659881114954,-0.01930384539685359,52.890965285936275,-0.0007444125552515911,0.40354236326499604,0
1981-06-18,0.1395090073347091,0.140066996216774,0.1389510035514831,0.1389510035514831,0.107241041958332,23049600,-0.0039997688599937575,0.1419642001390457,-0.015746928877888755,52.05246765731612,-0.0009698152101356361,0.29868124820659453,0
1981-06-19,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,0.1042264178395271,27507200,-0.028110604316812227,0.1399554014205932,-0.0039997688599937575,46.49581077408455,-0.0013473850495643478,0.032499742632257675,0
1981-06-22,0.1305799931287765,0.1305799931287765,0.1300220042467117,0.1300220042467117,0.1003497168421745,10841600,-0.03719502661287977,0.13705360293388363,-0.028110604316812227,40.50726471460647,-0.0018687512441666687,-0.129246237872074,1
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.1020723432302475,15030400,0.01716632692038611,0.13515620529651637,-0.03719502661287977,43.96118287025257,-0.001985658735584035,0.051795523896989326,0
1981-06-24,0.1300220042467117,0.1300220042467117,0.1289059966802597,0.1289059966802597,0.0994883626699447,23027200,-0.025314982418852217,0.13303560316562651,0.01716632692038611,40.19186174805841,-0.0021945082222702495,-0.019648951309866724,1
1981-06-25,0.1316960006952285,0.1322540044784546,0.1316960006952285,0.1316960006952285,0.1016416847705841,24259200,0.021643710043134368,0.13158460259437557,-0.025314982418852217,44.46515213488139,-0.002053321632635769,0.1464595468770025,0
1981-06-26,0.1311379969120025,0.1311379969120025,0.1300220042467117,0.1300220042467117,0.1003497168421745,23788800,-0.012711065177983372,0.13058000206947323,0.021643710043134368,42.50289886580347,-0.001980342591533165,0.11364392511317668,0
1981-06-29,0.1266739964485168,0.1266739964485168,0.125558003783226,0.125558003783226,0.0969044491648674,10595200,-0.034332653840771665,0.1296872019767761,-0.012711065177983372,37.722246058212704,-0.0021274783393063204,-0.010326322186513887,0
1981-06-30,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0895824804902076,35907200,-0.0755587282542074,0.12645060122013088,-0.034332653840771665,29.999494215782477,-0.0027205720127525305,-0.17842689283130664,0
1981-07-01,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0887211561203002,170464000,-0.009614805672277349,0.12366040199995036,-0.0755587282542074,29.241111725378474,-0.003021673936543027,-0.0760858053240035,0
1981-07-02,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0887211561203002,30284800,0.0,0.12031220197677608,-0.009614805672277349,29.241111725378474,-0.003045869301738769,0.00993133765802854,0
1981-07-06,0.1121649965643882,0.1121649965643882,0.1110489964485168,0.1110489964485168,0.0857065394520759,16531200,-0.03397854909446818,0.1165176004171371,0.0,26.519776463538435,-0.003137566545792028,0.0003190620073979498,1
1981-07-07,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,0.0865678787231445,15836800,0.010049619101139662,0.11383899897336955,-0.03397854909446818,28.56534184196275,-0.002939122011198822,0.08681336897587855,1
1981-07-08,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,0.0900131165981292,16620800,0.039798516473213086,0.11395059823989864,0.010049619101139662,36.21443542480667,-0.0023488646069155347,0.21590113314535156,0
1981-07-09,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0831225588917732,32883200,-0.07655037515461993,0.11249979883432382,0.039798516473213086,29.427563856103873,-0.0023932609846114093,0.08309512764451715,0
1981-07-10,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,0.0766619369387626,55171200,-0.07772446584608195,0.10937479883432381,-0.07655037515461993,24.745000211292677,-0.0027921181674428874,-0.008392437643704414,1
1981-07-13,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,0.0783853530883789,45740800,0.022480606025557126,0.10747759938240047,-0.07772446584608195,28.034641263735367,-0.0027091493531302014,0.08365418223442042,1
1981-07-14,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1060269996523857,0.081830620765686,19779200,0.04395301929970552,0.10624999999999996,0.022480606025557126,34.22472192722043,-0.0021799786750021487,0.19534530164682468,1
1981-07-15,0.1088170036673545,0.109375,0.1088170036673545,0.1088170036673545,0.0839838683605194,10953600,0.02631409003476426,0.10468760132789608,0.04395301929970552,37.8243562554814,-0.001500739244580527,0.2713154627099906,1
1981-07-16,0.1116070002317428,0.1127230003476142,0.1116070002317428,0.1116070002317428,0.0861371979117393,15232000,0.02563934376393151,0.10546880066394801,0.02631409003476426,41.28478470110353,-0.0007596264680407219,0.34744170380313794,1
1981-07-17,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.0891518145799636,19824000,0.034997774979608876,0.10870539993047709,0.02563934376393151,45.83025919515436,5.436882937551353e-05,0.4532738984745395,0
1981-07-20,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0831225588917732,23654400,-0.06762869607192823,0.1099330008029937,0.034997774979608876,39.280565657546724,0.00012343583375300747,0.28923531669632674,0
1981-07-21,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0826919302344322,31942400,-0.005181045346149049,0.11015620082616799,-0.06762869607192823,38.853437622955674,0.00018462694216269532,0.2967175538208529,0
1981-07-22,0.102121002972126,0.102121002972126,0.1010039970278739,0.1010039970278739,0.0779538750648498,22668800,-0.057297282637796654,0.10859359949827188,-0.005181045346149049,34.419131975137304,-0.0001189132648170832,0.1640596829991977,1
1981-07-23,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1037949994206428,0.0801079869270324,34451200,0.027632593510122927,0.10703119933605187,-0.057297282637796654,37.88974772473599,-6.498482217520696e-05,0.26067565515329993,1
1981-07-24,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1071429997682571,0.0826919302344322,28851200,0.03225589254108563,0.10535719990730281,0.027632593510122927,41.86424889698404,0.00024586544843942064,0.37449609810028983,1
1981-07-27,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0861371979117393,17337600,0.041663948864051115,0.10613839924335473,0.03225589254108563,46.75650632141342,0.0007721142017077841,0.564419364690268,0
1981-07-28,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,0.0831225588917732,22848000,-0.03499777497960899,0.10624999999999993,0.041663948864051115,43.3212487743191,0.0008698702533876095,0.42954194936686324,0
